order,mode_key,mode,file,agent,timestep,tokens
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,106
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,110
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,247
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,166
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,200
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,202
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,167
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,147
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,104
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,130
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,153
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,108
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,229
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,154
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,231
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,162
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,146
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,177
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,221
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,9,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,10,232
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,10,265
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,11,134
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,11,107
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,11,116
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,12,209
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,12,125
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,12,153
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,12,727
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,12,140
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,13,117
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-29-48_boiled_egg.json,Assistant,13,143
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,7,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,132
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,217
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,126
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,161
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,228
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,138
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,212
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,147
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,158
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,157
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,167
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,86
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,171
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,184
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,135
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,146
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,153
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,228
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,94
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,170
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,185
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,152
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,149
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,130
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,180
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,138
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,149
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,173
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,104
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,217
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,236
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,178
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,168
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,211
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,48
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,8,0
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,10,128
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,10,154
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,10,130
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,11,157
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Chef,11,102
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,7,113
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,7,133
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,107
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,136
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,191
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,212
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,106
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,167
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,167
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,160
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,172
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,124
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,205
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,243
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,179
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,200
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,188
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,213
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,166
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,166
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,185
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,198
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,139
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,182
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,217
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,190
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,196
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,204
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,117
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,211
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,218
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,237
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,219
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,204
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,175
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,169
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,165
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,178
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,37
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,8,224
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,10,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,10,111
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,10,302
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,10,165
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,11,210
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,11,142
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-35-51_boiled_egg.json,Assistant,11,184
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,5,126
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,6,165
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,7,115
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,7,127
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,198
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,162
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,159
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,101
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,186
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,147
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,188
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,119
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,114
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,183
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,141
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,158
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,146
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,177
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,122
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,188
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,135
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,167
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,8,143
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,10,116
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,10,129
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,10,151
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,11,166
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,11,142
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Chef,13,111
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,5,272
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,5,119
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,6,173
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,6,186
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,7,107
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,7,95
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,7,160
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,148
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,145
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,165
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,174
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,138
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,211
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,121
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,148
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,186
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,137
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,136
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,94
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,245
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,141
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,130
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,183
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,117
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,135
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,99
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,236
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,8,170
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,10,193
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,10,132
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,10,116
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,10,134
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,11,119
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,11,176
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,11,184
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,13,154
boiled_egg,pruning_only,Pruning Only,experiment_2025-11-08_00-53-36_boiled_egg.json,Assistant,13,159
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,144
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,91
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,110
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,240
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,106
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,160
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,147
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,161
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,110
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,73
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,198
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,86
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,158
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,5,136
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,150
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,210
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,105
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,129
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,176
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,126
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,85
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,145
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,141
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,131
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,80
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,115
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,158
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,117
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,158
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,121
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,168
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,100
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,131
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,119
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,123
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,130
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,106
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,104
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,124
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,114
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,98
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,167
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,183
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,125
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,91
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,27
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,10,0
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,11,102
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,12,126
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,92
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,118
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,125
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,117
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,68
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,141
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,65
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,119
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,102
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,195
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,198
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,112
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,75
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,13,72
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,14,145
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Chef,14,91
boiled_mushroom,baseline,Free-form,experiment_2025-11-06_07-55-11_boiled_mushroom.json,Assistant,5,131
